"","genes","PPEE","PPDE","PostFC","RealFC","Direction","WTL1.genes.results","WTL2.genes.results","WTL3.genes.results","WTD1.genes.results","WTD2.genes.results","WTD3.genes.results"
"2685","gene-ACX60_RS13675_pgaD",1.32660897429471e-05,0.999986733910257,1.92813855787056,1.93672342176621,"D Over L",56.222037996117,52.863450653298,60.9612014398049,112.036638093064,85.9516226174146,131.373248481786
"2697","gene-ACX60_RS13735_betI",0,1,3.84618621813474,3.85457344684701,"D Over L",197.872367492827,134.76457138376,201.171964751356,851.001697855828,612.258133713091,594.431431249271
"2698","gene-ACX60_RS13740_betB",5.80758116530689e-06,0.999994192418835,3.48923568984929,3.49120106350068,"D Over L",773.965717868623,617.981183693483,600.467834182078,2958.24399730835,2552.64544978842,1445.10573329965
"2699","gene-ACX60_RS13745_betA",0.00166005131716096,0.998339948682839,5.03338454355577,5.03928820851079,"D Over L",459.998492695503,225.600359830272,389.135669190755,2591.14522568427,2052.24216742676,772.630788100803
"2720","gene-ACX60_RS13850_hemB",1.1256892662459e-07,0.999999887431073,0.491801125289912,0.49167872069021,"D Over L",1856.05741020947,2414.59395026261,2260.64455339276,901.060621259112,1042.01624680016,1268.20710168061
"2726","gene-ACX60_RS13880_ACX60_RS13880",0.000289411927338556,0.999710588072661,2.19419995115527,2.19779290020495,"D Over L",169.396270325963,189.86168896607,163.579223863476,313.46421083485,329.677456614741,505.982115439752
"2739","gene-ACX60_RS13945_ACX60_RS13945",0.0340962598625708,0.965903740137429,0.414501236711288,0.414350057147952,"D Over L",1618.02644414799,2689.33498253116,1785.14718216229,910.595654288309,997.274306259592,616.543760201651
"2742","gene-ACX60_RS13960_ACX60_RS13960",0.0342494476672554,0.965750552332745,0.419759556185656,0.419747492331268,"D Over L",25762.106059961,19716.5779823941,30184.9388929194,11524.2792949132,15401.824321348,4833.49496394375
"2746","gene-ACX60_RS13980_minD",0.00555050155050718,0.994449498449493,0.538140398491072,0.538090887249096,"D Over L",4267.76379334161,6005.58581647185,4401.39874395391,2376.60698252734,2688.04869089805,2831.67883113712
"2761","gene-ACX60_RS14055_ACX60_RS14055",2.54786515052619e-06,0.999997452134849,0.317886318916983,0.317813551137165,"D Over L",5023.47560276993,3899.98245805598,5822.81075752536,2009.50821090326,1948.6292524907,728.406130196044
"2770","gene-ACX60_RS14100_ACX60_RS14100",0.00134139235731068,0.998658607642689,2.6411988733951,2.64900648365035,"D Over L",145.30111118477,57.3307845113231,128.01852302359,381.401321167878,295.532291465357,199.010960571419
"2771","gene-ACX60_RS14105_ACX60_RS14105",0.0159888168260783,0.984011183173922,2.27501369584271,2.27999764398747,"D Over L",196.412054817603,64.7763409413651,141.226783335548,368.290650752732,332.032295590561,217.22111382632
"2776","gene-ACX60_RS14130_ACX60_RS14130",0.000695439744540671,0.999304560255459,1.88961949629039,1.8984220430157,"D Over L",62.0632886970123,49.140672438277,47.7529411278472,126.33918763686,88.3064615932342,87.1485905770266
"2795","gene-ACX60_RS14225_rplY",0.00647547492993328,0.993524525070067,4.41991428633885,4.42479907602062,"D Over L",413.26848708834,250.17069604941,437.904630342599,1007.13786370893,1275.1453054063,2591.04466312593
"2803","gene-ACX60_RS14265_lysM",5.23870162139062e-07,0.999999476129838,0.22217313750092,0.222156187333173,"D Over L",26601.7858482147,17940.8127738291,27646.9208729755,6122.68308387309,8440.92030882528,1473.7216884145
"2819","gene-ACX60_RS14345_otsB",0.00474335685993155,0.995256643140068,0.143759932426956,0.140511924764133,"D Over L",192.761273129544,68.4991191563861,153.419023623509,20.2619451870435,22.370970270286,15.6087027899152
"2820","gene-ACX60_RS14350_ACX60_RS14350",0.0198428401431111,0.980157159856889,0.19107506013666,0.190860377862924,"D Over L",2324.08762261871,990.259005195581,2613.20350171964,367.098771624083,390.90326998605,373.308141725472
"2828","gene-ACX60_RS14390_ACX60_RS14390",2.57460719410574e-13,0.999999999999743,2.11148764466049,2.11376404184538,"D Over L",226.348464659692,306.012369274725,235.716645567246,512.508025319336,494.516184922112,616.543760201651
"2841","gene-ACX60_RS14455_ACX60_RS14455",0.0142496657831845,0.985750334216815,1.98974166306634,1.99371798278056,"D Over L",147.491580197606,99.7704561625623,144.274843407538,199.043814484486,234.306478094048,347.293637075614
"2843","gene-ACX60_RS14465_ACX60_RS14465",0.00599204066798986,0.99400795933201,0.199558765361601,0.199506143342184,"D Over L",8480.76586136232,4829.93245616822,10618.42527079,1896.27969368154,2553.82286927633,323.880582890741
"2852","gene-ACX60_RS14515_ACX60_RS14515",0,1,0.0719893291111034,0.0719847779256303,"D Over L",107636.726665397,87956.5917750147,125176.715016471,8659.00186963948,13078.7756717019,1352.75424179265
"2853","gene-ACX60_RS14520_ACX60_RS14520",0.0132136940635545,0.986786305936445,0.136650343621564,0.136340978603984,"D Over L",1425.99532735606,762.424978436297,2201.71539200095,275.324078718062,267.274223755522,55.9311849971962
"2865","gene-ACX60_RS14580_nuoI",1.63298278916812e-05,0.999983670172108,0.506785971187563,0.506702421322581,"D Over L",2575.2614027572,3089.16136282441,3622.11138554841,1486.27327342607,1503.5646860608,1715.65658165818
"2866","gene-ACX60_RS14585_nuoH",1.39594099370921e-05,0.999986040590063,0.510785708249452,0.510744675137744,"D Over L",5750.71131503139,5610.22677003662,7394.59373464833,2800.9159523266,2990.64549929087,3787.71187701943
"2885","gene-ACX60_RS14685_ACX60_RS14685",1.00475183728577e-13,0.9999999999999,2.35821370157945,2.37040433456682,"D Over L",64.253757709848,43.9287829372476,67.0573215837854,143.025495437954,118.919368278889,153.485577434166
"2894","gene-ACX60_RS14730_ACX60_RS14730",3.16675284883772e-08,0.999999968332472,0.364684658627544,0.3642886567291,"D Over L",856.473384018769,735.620975288146,931.690362005018,423.117090670615,366.177460739945,130.072523249293
"2902","gene-ACX60_RS14770_ACX60_RS14770",2.10152874516867e-05,0.999978984712548,0.516880456111,0.515409556764492,"D Over L",187.650178766261,148.166572957835,180.851564271421,109.652879835765,94.1935590327832,62.4348111596609
"2903","gene-ACX60_RS14775_ACX60_RS14775",0.0484944240745605,0.951505575925439,0.255047617103602,0.252937048676588,"D Over L",241.681747749542,93.0694553755246,220.476345207294,61.9777146897802,45.9193600284818,32.5181308123234
"2904","gene-ACX60_RS14780_ACX60_RS14780",0.00416249328581286,0.995837506714187,0.382803813698931,0.382521625433744,"D Over L",1155.10732610204,842.83698788075,1442.74843407538,563.75882785127,479.209731579284,273.152298823516
"2916","gene-ACX60_RS14840_ACX60_RS14840",1.21834715094415e-07,0.999999878165285,0.444004449728788,0.443409200674156,"D Over L",438.093802567145,562.884066111173,468.385231062501,243.143342244522,261.387126315973,146.981951271702
"2922","gene-ACX60_RS14870_ACX60_RS14870",0.00551118324376543,0.994488816756235,0.502154969582093,0.5006008828581,"D Over L",130.697984432532,191.350800252078,181.867584295418,61.9777146897802,108.322592887701,81.9456896470549
"2942","gene-ACX60_RS14970_raiA",0,1,0.106596023050805,0.106507272159422,"D Over L",4277.25582573056,5728.61111727429,5829.92289769334,673.411707687035,733.532340967799,279.655924985981
"2945","gene-ACX60_RS14985_ACX60_RS14985",3.96503063559983e-06,0.999996034969364,0.380229018061849,0.380143246209452,"D Over L",3680.11206814141,4559.53218329839,3127.48235726607,975.755686251583,1917.8161844921,1427.545942661
"2968","gene-ACX60_RS15100_ACX60_RS15100",1.18582921260213e-12,0.999999999998814,2.92984985733582,2.93082904524966,"D Over L",1190.88498664502,556.183065324135,1353.33867196367,2953.47648079375,2653.90352574867,3479.4399969186
"2969","gene-ACX60_RS15105_ACX60_RS15105",0.00427270659160794,0.995727293408392,0.462948695806089,0.462811326104678,"D Over L",1809.32740460231,1996.89823453726,2343.9581953605,1041.70235843977,1385.82273726982,418.833524862725
"2980","gene-ACX60_RS15160_infC",0.0038541131370935,0.996145886862907,1.83788574856038,1.83812653489484,"D Over L",1766.24818068321,1877.02477601358,1830.86808324214,2780.65400713956,2955.32291465357,4326.2121232715
"3013","gene-ACX60_RS15325_acnA",0.0217016879288059,0.978298312071194,0.236160546109351,0.236143512111185,"D Over L",25402.8691418559,14574.6767118071,30564.9303818942,6657.83681263677,8790.61389673449,1209.67446621843
"3057","gene-ACX60_RS15545_ACX60_RS15545",0.00533874835160941,0.994661251648391,1.84890263671764,1.85221800772922,"D Over L",160.63439427462,116.150680308655,125.986482975597,266.980924817515,182.500020626017,296.565353008389
"3073","gene-ACX60_RS15625_ACX60_RS15625",0,1,0.292370698332538,0.291549068492109,"D Over L",396.474891323267,509.27605981487,449.080850606563,151.368649338502,133.048402133806,110.561644761899
"3098","gene-ACX60_RS15750_ACX60_RS15750",0.000262751426746477,0.999737248573254,0.471765448956327,0.471642480820111,"D Over L",1810.78771727753,2647.63986652292,2299.25331430464,1076.26685317061,1218.62916998663,892.297509490153
"3115","gene-ACX60_RS15835_ACX60_RS15835",0.0487763105061995,0.951223689493801,2.95986940071156,2.96120654343027,"D Over L",987.901524788913,690.947636707894,626.884354805994,1759.21359388684,1617.77437638805,3450.82404180376
"3116","gene-ACX60_RS15840_ACX60_RS15840",3.39631978985011e-07,0.999999660368021,3.46575004681021,3.46929476389994,"D Over L",454.157241994607,367.810487644073,272.293366431129,1126.32577657389,984.322691892584,1685.73990131084
"3141","gene-ACX60_RS15965_asd",0.0120207091426515,0.987979290857348,1.88746423074177,1.88787599827843,"D Over L",1354.44000627009,772.104201795352,1263.92890985195,1904.62284758209,1829.70988421181,2666.48672661052
"3149","gene-ACX60_RS16005_ACX60_RS16005",2.92866508821987e-10,0.999999999707133,2.51762957243718,2.53037250972558,"D Over L",69.3648520731313,49.8852280812812,68.0733416077821,171.630594525545,180.145181650198,122.268171854336
"3159","gene-ACX60_RS16055_katG",1.89570581454745e-12,0.999999999998104,0.325361473490434,0.32531603346307,"D Over L",7258.48415219999,7901.22448356053,8196.23353358177,3035.71614067058,3694.74235306092,867.583730072788
"3163","gene-ACX60_RS16075_ACX60_RS16075",0.0310702762192162,0.968929723780784,0.429354608096297,0.429066654328569,"D Over L",1147.80576272592,731.153641430121,1238.52840925204,550.648157436124,521.596833144037,265.347947428559
"3171","gene-ACX60_RS16115_ACX60_RS16115",0.000160575362995963,0.999839424637004,2.57688260074695,2.60637672497699,"D Over L",17.5237521026858,43.1842272942434,23.3684605519252,84.6234181341229,56.5161354196699,78.0435139495761
"3181","gene-ACX60_RS16165_crcB",0.000153972299765881,0.999846027700234,0.484722645664927,0.480861675420581,"D Over L",70.0950084107432,70.7327860853987,69.0893616317789,34.5644947308389,49.4516184922112,16.9094280224082
"3202","gene-ACX60_RS16275_ACX60_RS16275",2.82953501740124e-08,0.99999997170465,2.37480093051944,2.38583091916962,"D Over L",69.3648520731313,67.7545635133819,58.9291613918114,157.32804498175,153.064533428273,157.387753131645
"3203","gene-ACX60_RS16280_ACX60_RS16280",4.29962732084732e-11,0.999999999957004,0.367077400050286,0.366922835969866,"D Over L",2116.72322273692,2031.89234975845,2293.15719416066,1027.39980889597,1014.93559857824,321.279132425755
"3204","gene-ACX60_RS16285_ACX60_RS16285",0.0133040671074708,0.986695932892529,0.406053026057591,0.405030217877087,"D Over L",302.28472377133,235.279583189326,375.927408878797,171.630594525545,155.419372404092,42.9239326722669
"3262","gene-ACX60_RS16580_ACX60_RS16580",0.00282608339843016,0.99717391660157,0.283943228661279,0.282630037023886,"D Over L",303.014880108942,183.905243822037,370.847308758813,97.7340885492687,96.5483980086027,48.1268336022386
"3269","gene-ACX60_RS16615_ACX60_RS16615",1.8972302728848e-08,0.999999981027697,0.279718774061716,0.279019183377961,"D Over L",567.331474324453,424.396716512392,627.90037482999,166.863078010947,209.580668847943,75.4420634845902
"3270","gene-ACX60_RS16620_ACX60_RS16620",3.07025563972552e-07,0.999999692974436,0.530157481918139,0.530145305855681,"D Over L",17951.6237165264,23078.2467105581,19673.195724649,9992.7146145984,12001.4368402645,10187.2800208847
"3271","gene-ACX60_RS16625_ACX60_RS16625",0.000403347173781987,0.999596652826218,2.42508427452231,2.42750278610312,"D Over L",403.776454699386,242.725139619368,280.421526623103,650.766004242692,613.435553201,985.949726229645
"3274","gene-ACX60_RS16640_ACX60_RS16640",0.0328156949618378,0.967184305038162,0.514394722319731,0.51383398473992,"D Over L",460.728649033114,416.95116008235,484.641551446449,293.202265647806,326.145198151012,80.644964414562
"3275","gene-ACX60_RS16645_ACX60_RS16645",0.00368548274483183,0.996314517255168,0.470409388454378,0.46929495706949,"D Over L",226.348464659692,228.578582402288,292.613766911064,119.187912864962,173.080664722739,58.5326354621821
"3278","gene-ACX60_RS16660_rplL",0.000340462346146486,0.999659537653854,3.63073384457469,3.63106664060696,"D Over L",4869.41261553382,2034.87057233047,5531.2130106383,11829.4003518475,11896.6465058405,21428.1474800886
"3279","gene-ACX60_RS16665_rplJ",0.00887560979978086,0.991124390200219,3.27627140333204,3.27670603479201,"D Over L",2827.89549557092,2149.53214135312,3261.42427702956,6531.49762499991,6999.7588556237,13465.1076067669
"3310","gene-ACX60_RS16820_ACX60_RS16820",0.000551073697811932,0.999448926302188,0.463085327032189,0.461731879175475,"D Over L",173.777208351634,253.148918621427,197.107884655369,112.036638093064,107.145173399791,68.9384373221256
"3315","gene-ACX60_RS16845_gluQRS",0.000133001164009938,0.99986699883599,2.19850474798665,2.20083540695403,"D Over L",293.522847719987,269.529142767519,245.876845807213,473.176014073899,534.548447511045,772.630788100803
"3319","gene-ACX60_RS16865_ACX60_RS16865",0.00822445672067074,0.991775543279329,2.82831570046595,2.82923501277788,"D Over L",1389.48751047546,739.343753503167,999.7637036128,2436.20093895982,2208.83895931877,4206.54540188215
"3321","gene-ACX60_RS16875_xerD",0.00147320295521192,0.998526797044788,2.36213407550732,2.36779941067147,"D Over L",105.872668953727,139.231905241785,133.098623143574,253.870254402369,231.951639118229,409.728448235274
"3349","gene-ACX60_RS17015_ACX60_RS17015",0.00700738245725507,0.992992617542745,1.88276187196006,1.88828912584191,"D Over L",105.142512616115,42.4396716512392,103.634042447668,148.984891081202,153.064533428273,172.346093305314
"3354","gene-ACX60_RS17045_ACX60_RS17045",7.74956528126758e-06,0.999992250434719,0.472404077807653,0.472130344130705,"D Over L",1048.9937055569,814.811913478072,1168.2299837917,486.382034819336,511.859573979023,433.258567691072
"3360","gene-ACX60_RS17075_ACX60_RS17075",0.000866119334711146,0.999133880665289,2.72356367806766,2.72391837888749,"D Over L",2595.70578021034,2920.89178750546,2127.54593024919,9164.35862018692,7123.38790185423,4534.32816047037
"3378","gene-ACX60_RS17165_ACX60_RS17165",0.000210804068908721,0.999789195931091,1.95489774495797,1.97143433214031,"D Over L",33.5871915301478,18.6138910751049,38.6087609118764,65.553352075729,58.8709743954895,54.6304597647033
"3382","gene-ACX60_RS17185_cysK",2.1094237467878e-15,0.999999999999998,0.460087770362871,0.459963908473792,"D Over L",2069.99321712976,2458.52273319986,2328.71789500055,1131.09329308849,1213.91949203499,809.051094610606
"3385","gene-ACX60_RS17200_ACX60_RS17200",3.96503063559983e-06,0.999996034969364,0.380229018061849,0.380143246209452,"D Over L",3680.11206814141,4559.53218329839,3127.48235726607,975.755686251583,1917.8161844921,1427.545942661
"3390","gene-ACX60_RS17225_ACX60_RS17225",0.00535235795701861,0.994647642042981,0.486171377863242,0.484221232614187,"D Over L",116.825014017905,175.71513174899,121.92240287961,70.3208685903275,71.8225887624972,58.5326354621821
"3402","gene-ACX60_RS17285_ACX60_RS17285",1.78643568948811e-06,0.999998213564311,0.448288339314374,0.448214732676252,"D Over L",3967.66953858311,3435.37973682136,4388.19048364196,1871.2502319799,2328.93574708556,1084.80484389911
"3404","gene-ACX60_RS17295_ACX60_RS17295",2.02421968076294e-10,0.999999999797578,2.26921760438708,2.26961290920423,"D Over L",1994.05695801812,1023.76400913077,2033.05606801749,3649.53389192513,3745.37139104104,4068.6685272379
"3420","gene-ACX60_RS17375_ACX60_RS17375",1.6593480239635e-05,0.99998340651976,2.23598225069089,2.23652406624814,"D Over L",1236.88483591457,1034.93234377583,1316.76195109979,2607.83153348537,2055.77442589049,3362.37472599424
"3431","gene-ACX60_RS17430_ACX60_RS17430",0.000275352807751816,0.999724647192248,0.497375176990745,0.49660357411335,"D Over L",315.427537848345,331.327261136867,377.95944892679,220.497638800179,202.516151920484,85.8478653445337
"3440","gene-ACX60_RS17475_ACX60_RS17475",7.84804443654252e-11,0.99999999992152,0.328732968120182,0.325910844877757,"D Over L",125.586890069248,123.596236738697,124.9704629516,44.0995277600359,51.8064574680307,26.0145046498587
"3441","gene-ACX60_RS17480_ACX60_RS17480",0.000143156381690601,0.999856843618309,0.40883411251965,0.408514562108564,"D Over L",1028.06012335757,887.510326461002,994.683603492817,538.729366149628,548.677481365962,101.456568134449
"3442","gene-ACX60_RS17485_ACX60_RS17485",1.59521207736546e-05,0.999984047879226,0.400089969215696,0.399761437283146,"D Over L",875.457448796679,937.395554542283,1059.70888502861,467.21661843065,551.032320341782,130.072523249293
"3445","gene-ACX60_RS17500_ACX60_RS17500",0.000459705589224479,0.999540294410776,0.347707682307761,0.34627920882288,"D Over L",248.253154788049,209.964691327183,260.101126143168,100.117846806568,146.000016500814,2.60145046498587
"3459","gene-ACX60_RS17570_ACX60_RS17570",0.00767140279991541,0.992328597200085,3.36014906817454,3.36173832879079,"D Over L",871.076510771007,780.294313868398,684.797496173808,3772.29744217604,2660.96804267612,1420.39195388228
"3460","gene-ACX60_RS17575_ACX60_RS17575",0.0316231689132072,0.968376831086793,4.17308726035033,4.17537337714823,"D Over L",891.520888224141,636.595074768588,655.332915477903,4732.95201986764,3014.19388904906,1369.66366981506
"3467","gene-ACX60_RS17610_ACX60_RS17610",2.33846275676797e-12,0.999999999997662,0.400125670572529,0.399846791661065,"D Over L",1111.29794584533,1129.49091043737,1143.02252699634,566.142586108569,572.225871124158,214.619663361334
"3468","gene-ACX60_RS17615_ACX60_RS17615",3.61418259418045e-05,0.999963858174058,0.463631723563016,0.463341602747735,"D Over L",911.235109339662,937.395554542283,1059.70888502861,566.142586108569,574.580710099977,206.815311966377
"3470","gene-ACX60_RS17625_ACX60_RS17625",1.07466845600257e-06,0.999998925331544,0.536584752834725,0.534410368959099,"D Over L",110.98376331701,109.449679521617,114.810262711633,77.4721433622252,60.0483938833993,41.6232074397739
"3480","gene-ACX60_RS17675_ACX60_RS17675",0.0056328732053802,0.99436712679462,0.408813667403798,0.401731782655522,"D Over L",37.2379732182074,40.2060047222266,53.8490612718277,25.029461701642,21.1935507823762,6.50362616246467
"3487","gene-ACX60_RS17710_ACX60_RS17710",6.66133814775094e-16,0.999999999999999,2.02434551304584,2.02455613397304,"D Over L",2529.99170982526,2833.77877727397,2287.06107401668,5562.49989340777,4447.11340583528,5479.95540449273
"3520","gene-ACX60_RS17880_ACX60_RS17880",7.2708616905004e-11,0.999999999927291,2.31843002071463,2.32300832140822,"D Over L",175.96767736447,112.427902093634,164.595243887473,300.353540419704,346.161329445478,405.826272537796
"3542","gene-ACX60_RS17990_ACX60_RS17990",2.4567151379884e-07,0.999999754328486,0.505491315681156,0.505252827961456,"D Over L",1060.18700221249,1072.90468156905,1128.79824666039,675.795465944334,652.290396302023,319.978407193262
"3545","gene-ACX60_RS18005_ACX60_RS18005",3.96503063559983e-06,0.999996034969364,0.380229018061849,0.380143246209452,"D Over L",3680.11206814141,4559.53218329839,3127.48235726607,975.755686251583,1917.8161844921,1427.545942661
"3555","gene-ACX60_RS18055_grpE",0.0016300283220958,0.998369971677904,2.02906523377395,2.03010625492416,"D Over L",580.474288401468,294.844034629662,679.717396053825,924.898203832104,969.016238549757,1263.00420075064
"3568","gene-ACX60_RS18120_ACX60_RS18120",0.00500739175421816,0.994992608245782,1.84796682431303,1.85968548366661,"D Over L",41.6189112438788,30.5267813631721,41.6568209838667,57.2101981751817,77.7096862020461,76.7427887170832
"3569","gene-ACX60_RS18125_ACX60_RS18125",0,1,2.12346630386086,2.12837647098694,"D Over L",132.888453445367,132.530904454747,94.4898622316976,239.567704858573,263.741965291793,262.746496963573
"3573","gene-ACX60_RS18150_ACX60_RS18150",6.37479432652466e-06,0.999993625205673,0.177541984406789,0.177310103135666,"D Over L",1837.07334543156,1316.37437683142,2426.25581730423,429.076486313863,500.403282361661,59.833360694675
"3579","gene-ACX60_RS18180_yidD",0.000214387216336487,0.999785612783664,2.26899006759517,2.27408562505076,"D Over L",143.840798509546,108.705123878613,139.194743287555,226.457034443428,275.516160170891,388.916844515388
"3591","gene-ACX60_RS18255_ACX60_RS18255",0,1,0.281478189773397,0.281218790971761,"D Over L",1375.61454006084,1382.63982905879,1599.21551777088,477.943530588497,414.451659744246,332.985659518191
"3666","gene-ACX60_RS18665_trbK",0.0166613219855251,0.983338678014475,2.26254905969199,2.27675796589346,"D Over L",71.5553210859671,16.3802241460923,51.8170212238342,101.309725935218,127.161304694257,89.7500410420125
"3680","gene-ACX60_RS18750_ACX60_RS18750",4.89238115763957e-06,0.999995107618842,0.286886935535063,0.28685193002553,"D Over L",8663.24653325829,13493.0532836585,9890.67044800163,3394.12611344681,3367.09005796538,2431.49770610834
"3681","gene-ACX60_RS18755_ACX60_RS18755",0,1,0.356292186509672,0.35620174190986,"D Over L",3371.79625302141,4064.68561184494,3759.71097739829,1435.8567862842,1499.66742755582,1052.55986538561
"3683","gene-ACX60_RS18765_ACX60_RS18765",1.72834521695586e-05,0.99998271654783,0.535759365001045,0.534644207621299,"D Over L",200.792992843275,220.388470329242,233.684605519252,144.217374566604,133.048402133806,72.8406130196043
"3685","gene-ACX60_RS18775_ACX60_RS18775",0.020077395597409,0.979922604402591,0.544626954630714,0.543747067624867,"D Over L",306.665661797002,207.731024398171,299.725907079041,148.984891081202,176.612923186468,117.065270924364
"3694","gene-ACX60_RS18820_ACX60_RS18820",0.00700738245725507,0.992992617542745,1.88276187196006,1.88828912584191,"D Over L",105.142512616115,42.4396716512392,103.634042447668,148.984891081202,153.064533428273,172.346093305314
"3699","gene-ACX60_RS18850_ACX60_RS18850",7.74956528126758e-06,0.999992250434719,0.472404077807653,0.472130344130705,"D Over L",1048.9937055569,814.811913478072,1168.2299837917,486.382034819336,511.859573979023,433.258567691072
"3710","gene-ACX60_RS18910_ACX60_RS18910",2.26094932296306e-05,0.99997739050677,2.35909869667042,2.36638095591892,"D Over L",143.110642171934,72.2218973714071,78.2335418477496,272.940320460763,220.177444239131,201.612411036405
"3759","gene-ACX60_RS19495_ACX60_RS19495",7.81377296199537e-10,0.999999999218623,0.219272653133653,0.215457660177632,"D Over L",87.6187605134291,104.237790020588,130.050563071584,25.029461701642,36.5000041252035,7.80435139495761
"3774","gene-ACX60_RS19590_ACX60_RS19590",0,1,0.199764834141269,0.198440838053855,"D Over L",264.316594215511,318.669815205796,367.799248686823,64.3614729470794,80.0645251778657,44.2246579047598
"3792","gene-ACX60_RS19750_ACX60_RS19750",5.63862747915422e-05,0.999943613725208,0.118918910551897,0.102349879939182,"D Over L",30.6665661797002,16.3802241460923,36.5767208638829,3.57563738594886,2.35483897581958,2.60145046498587
"3797","gene-ACX60_RS19780_ACX60_RS19780",0.0184847793699939,0.981515220630006,0.547820339891037,0.546064562305562,"D Over L",138.729704146263,122.107125452688,144.274843407538,101.309725935218,84.7742031295049,35.1195812773092
"3799","gene-ACX60_RS19790_ACX60_RS19790",2.28010614305996e-05,0.999977198938569,3.19025466970983,3.26084299162448,"D Over L",18.9840647779096,7.44555643004197,22.3524405279285,48.8670442746344,40.0322625889328,70.2391625546185
"3804","gene-ACX60_RS19815_ACX60_RS19815",0.0405157117605653,0.959484288239435,0.253376913233612,0.252350283046754,"D Over L",262.126125202675,562.884066111173,319.030287534979,106.077242449816,131.870982645896,50.7282840672245
"3820","gene-ACX60_RS19895_ACX60_RS19895",0,1,0.271386930414587,0.269119476944979,"D Over L",165.015332300291,158.590351959894,181.867584295418,46.4832860173351,51.8064574680307,37.7210317422951
